cliques,network_int,connections,conversations,prototypes,dimensions,adaptiveness,degrade,copy_player,starting_distance_network,network_distance,clique_1_distance,clique_2_distance,clique_3_distance,clique_4_distance,clique_5_distance
5.0,1077.0,5.0,1000.0,5.0,7.0,5.0,0.01,5.0,2.393762920618532,0.6994846227798633,0.6101236185840112,0.6139732231186896,0.6214966004005856,0.6320712804719235,0.624532061653979
5.0,1078.0,7.0,1000.0,5.0,7.0,5.0,0.01,4.0,2.4608330622124663,0.7859878553037078,0.5970966958163038,0.6393631132821865,0.5927492788204541,0.5909139040809238,0.607877093880926
5.0,1079.0,10.0,1000.0,5.0,7.0,5.0,0.01,3.0,2.447069552277926,0.8148145976360515,0.5906491673622213,0.6040030983153919,0.5835284806300131,0.6662032996862146,0.6468085451505532
5.0,1080.0,7.0,1000.0,5.0,7.0,5.0,0.01,3.0,2.391140409024896,0.7517156105666407,0.6076612656801655,0.5992675132157286,0.631413949225353,0.6206920952533448,0.6024036551405761
5.0,1081.0,10.0,1000.0,5.0,7.0,5.0,0.01,5.0,2.4375523810970474,0.7395184581054277,0.5740380958550025,0.6027387929283718,0.5985463300166856,0.5615487309751901,0.622568561066771
5.0,1082.0,5.0,1000.0,5.0,7.0,5.0,0.01,5.0,2.4342708033147846,0.7113116055748484,0.6267767718981623,0.6161477726447194,0.6166658421070711,0.5997228197386145,0.5999712278263916
5.0,1083.0,8.0,1000.0,5.0,7.0,5.0,0.01,3.0,2.3850545738473343,0.7953583885715246,0.6068436760315652,0.6350949318131226,0.5693176665660863,0.6142802977228243,0.6186552436390623
5.0,1084.0,9.0,1000.0,5.0,7.0,5.0,0.01,4.0,2.396293622714254,0.7646993635485443,0.5996855593759948,0.6091901365822563,0.6411203668991731,0.6169222811421223,0.6139447696219162
5.0,1085.0,5.0,1000.0,5.0,7.0,5.0,0.01,2.0,2.423199358144399,0.7540793086827544,0.6131066407060877,0.619911001300938,0.5901877220054601,0.6349385511087445,0.6249987778738066
5.0,1086.0,8.0,1000.0,5.0,7.0,5.0,0.01,3.0,2.4550121595731573,0.7725149970655768,0.6359586009451678,0.5772020820163597,0.6045465477152366,0.6293339319329225,0.661323402980051
5.0,1087.0,10.0,1000.0,5.0,7.0,5.0,0.01,5.0,2.3860098730766035,0.7683695374981058,0.5889568875120057,0.6415426208562403,0.594322757503853,0.6401465525986262,0.635423296128325
5.0,1088.0,9.0,1000.0,5.0,7.0,5.0,0.01,5.0,2.402977501676977,0.7622455105645248,0.6000374376107526,0.5588259230385789,0.5842765262831159,0.5899723765705976,0.6568551995240989
5.0,1089.0,7.0,1000.0,5.0,7.0,5.0,0.01,5.0,2.3948673596388637,0.7233454396363082,0.6011174701119278,0.5695779322034097,0.6418098671382735,0.5693565212411755,0.6192883000230263
5.0,1090.0,10.0,1000.0,5.0,7.0,5.0,0.01,5.0,2.408231960474675,0.7775850978446857,0.5959355377910408,0.6043960662612042,0.5880553464904446,0.6738152914176011,0.6389929867872819
5.0,1091.0,8.0,1000.0,5.0,7.0,5.0,0.01,4.0,2.477559292208027,0.7759579037874504,0.6361488686858227,0.6150018783004993,0.6160348803110013,0.5720172171223068,0.6284382488896383
5.0,1092.0,8.0,1000.0,5.0,7.0,5.0,0.01,2.0,2.429368874379858,0.822852030307501,0.6084205403488933,0.6269275030880147,0.6230090782830913,0.6452096903908411,0.583850835099691
5.0,1093.0,6.0,1000.0,5.0,7.0,5.0,0.01,2.0,2.425720873175595,0.7754226056123732,0.6300666937866027,0.6217278924210885,0.618072128436337,0.5901046471754281,0.6055264823425851
5.0,1094.0,5.0,1000.0,5.0,7.0,5.0,0.01,2.0,2.393482446886825,0.7203384744783735,0.6439238198014383,0.6067350081409283,0.5928636247230923,0.6117382308024619,0.6167019565334338
5.0,1095.0,7.0,1000.0,5.0,7.0,5.0,0.01,3.0,2.3512925747956173,0.7836114282081335,0.5849099445757179,0.6514211162267027,0.6262035569497579,0.6455523832036026,0.6016903306442756
5.0,1096.0,5.0,1000.0,5.0,7.0,5.0,0.01,5.0,2.449548938616131,0.7233464858113152,0.6291551236269868,0.6295022020728825,0.6117094472302629,0.5972359209794258,0.6113254926634203
5.0,1097.0,9.0,1000.0,5.0,7.0,5.0,0.01,2.0,2.4639887151259883,0.8308370863702138,0.640080465000527,0.6236819184015243,0.6620471777377063,0.6028226120517637,0.6105445411664012
5.0,1098.0,10.0,1000.0,5.0,7.0,5.0,0.01,3.0,2.380902636689195,0.8164874047950547,0.6645728206114583,0.6255687031814035,0.5982177331272979,0.627144569062257,0.652248605638058
5.0,1099.0,5.0,1000.0,5.0,7.0,5.0,0.01,5.0,2.3815455433898705,0.7086138682781825,0.6096378118260988,0.6104082103001828,0.6028789839537939,0.6199185875170693,0.6012318890918106
5.0,1100.0,7.0,1000.0,5.0,7.0,5.0,0.01,2.0,2.400357386864491,0.8026356551337804,0.6141514342023237,0.6091688590539095,0.601788409329865,0.6341641865578685,0.6245542201832712
5.0,1101.0,7.0,1000.0,5.0,7.0,5.0,0.01,2.0,2.4217435983326845,0.797845393984646,0.603854646701853,0.6105524565024082,0.6070478641472077,0.6368563172782148,0.6293172331237454
5.0,1102.0,5.0,1000.0,5.0,7.0,5.0,0.01,3.0,2.452833482807521,0.7401356816295374,0.6025848295089258,0.5938738479683553,0.6257930904391169,0.6169768853590561,0.5896141921937311
5.0,1103.0,7.0,1000.0,5.0,7.0,5.0,0.01,4.0,2.416845858043323,0.7391948191444827,0.613731135255291,0.6372710415676063,0.6016919661447515,0.634569799725786,0.6083652059250853
5.0,1104.0,8.0,1000.0,5.0,7.0,5.0,0.01,2.0,2.4167016400570085,0.8077053527400238,0.564582793680456,0.639943322000111,0.5923056858253894,0.6021290720476402,0.6035980037355168
5.0,1105.0,10.0,1000.0,5.0,7.0,5.0,0.01,4.0,2.418641969401264,0.8080310738265475,0.6421341369785347,0.591619231102199,0.6241988786215283,0.6490615439196687,0.5956977472850136
5.0,1106.0,7.0,1000.0,5.0,7.0,5.0,0.01,5.0,2.391910621597949,0.7323411875098048,0.615249879598639,0.6532105333906276,0.6268708584923101,0.6015855400951954,0.6317417526359201
5.0,1107.0,8.0,1000.0,5.0,7.0,5.0,0.01,5.0,2.4264444643602556,0.7398902789901227,0.6093483826051227,0.57586936696463,0.6160152675032252,0.6195736472269159,0.5815711450123817
5.0,1108.0,7.0,1000.0,5.0,7.0,5.0,0.01,5.0,2.456334571191089,0.7320460099870665,0.6369832149087014,0.5724957200494448,0.6098798191100673,0.6323643294557282,0.6271070355432142
5.0,1109.0,7.0,1000.0,5.0,7.0,5.0,0.01,4.0,2.414074873778032,0.7708769403356259,0.5915224354633423,0.5642412219474481,0.6235216154231106,0.6094235292136954,0.6201262202986744
5.0,1110.0,9.0,1000.0,5.0,7.0,5.0,0.01,3.0,2.4172957704110787,0.8048735263238633,0.6200898017298772,0.6310113207398982,0.6023054120676216,0.5865546125123041,0.6153342648332616
5.0,1111.0,8.0,1000.0,5.0,7.0,5.0,0.01,4.0,2.375121463187264,0.7727863805674202,0.6039789274210828,0.6321259048775614,0.6163131573245473,0.587123919765644,0.6472721737242064
5.0,1112.0,9.0,1000.0,5.0,7.0,5.0,0.01,5.0,2.3715954846517717,0.7523022686151561,0.6142570187714805,0.6094214727069154,0.6082959538924466,0.6496662698014891,0.6672897580437341
5.0,1113.0,9.0,1000.0,5.0,7.0,5.0,0.01,3.0,2.4141690540821505,0.7847695681908577,0.6194476285582871,0.6240728520549848,0.60434537219643,0.5929585909155524,0.5876136560815691
5.0,1114.0,8.0,1000.0,5.0,7.0,5.0,0.01,5.0,2.4572982808031374,0.7414783912854327,0.6011110914598712,0.6182037541404612,0.6239754087294247,0.6032116147388679,0.5906058162209188
5.0,1115.0,5.0,1000.0,5.0,7.0,5.0,0.01,3.0,2.444054034054771,0.7218189374023238,0.5932662356928642,0.6092470778973579,0.6138484738832225,0.6031291115399362,0.6165522168784122
5.0,1116.0,5.0,1000.0,5.0,7.0,5.0,0.01,2.0,2.4120624104350465,0.7357533751701493,0.6244717844348601,0.6142968947800453,0.618801474618029,0.6100394575857554,0.6071525212618701
5.0,1117.0,7.0,1000.0,5.0,7.0,5.0,0.01,2.0,2.389413369288782,0.7836201739025278,0.6048527764336651,0.6142978104934631,0.6288569739990514,0.6218779484972699,0.6042786247122678
5.0,1118.0,7.0,1000.0,5.0,7.0,5.0,0.01,5.0,2.4159065442982666,0.743579194240712,0.5961437935560835,0.5889933769687472,0.5741483708313245,0.6193695103834514,0.6371925458732558
5.0,1119.0,7.0,1000.0,5.0,7.0,5.0,0.01,2.0,2.383466615664299,0.8203692503387936,0.6107916716396885,0.630278501569394,0.6139739493762468,0.6339532832952065,0.5994636019954961
5.0,1120.0,6.0,1000.0,5.0,7.0,5.0,0.01,3.0,2.3908435189634782,0.7671924720127153,0.6167249185484343,0.6395029445413931,0.6473065522428817,0.638384210445744,0.6185778737773513
5.0,1121.0,8.0,1000.0,5.0,7.0,5.0,0.01,3.0,2.3994367666608505,0.7988564375379202,0.6374554038053113,0.6174302519982915,0.6169558941020282,0.624826666282648,0.5632048954849017
5.0,1122.0,8.0,1000.0,5.0,7.0,5.0,0.01,2.0,2.415024866758162,0.8122439625362626,0.604493184206095,0.6251755312258164,0.6166280465123299,0.6117380315251253,0.6241436704682811
5.0,1123.0,9.0,1000.0,5.0,7.0,5.0,0.01,3.0,2.32541442483401,0.7637613359580206,0.5763780103140709,0.6217825127419336,0.614113336160664,0.587076287865992,0.6132686053847188
5.0,1124.0,7.0,1000.0,5.0,7.0,5.0,0.01,2.0,2.397212772808729,0.7879853636303198,0.6077815246636077,0.6379374273557804,0.6108209158311565,0.640946098483543,0.6048744332863002
5.0,1125.0,5.0,1000.0,5.0,7.0,5.0,0.01,3.0,2.425701805839106,0.7257353528237033,0.6370380105941669,0.6233787887562408,0.6020657376629024,0.5957916443256916,0.6225627549045558
5.0,1126.0,6.0,1000.0,5.0,7.0,5.0,0.01,4.0,2.4149380885633605,0.7437366649226169,0.6555217827553317,0.601484726554926,0.6296632584592203,0.6075891394112752,0.6290779235369338
5.0,1127.0,9.0,1000.0,5.0,7.0,5.0,0.01,3.0,2.4106862284144133,0.8236796250599885,0.628129054503828,0.6356118904558499,0.6276048747209516,0.5976879301231701,0.648087550086912
5.0,1128.0,5.0,1000.0,5.0,7.0,5.0,0.01,2.0,2.4384101093294195,0.7072391069105202,0.5937063381068307,0.5678936893497004,0.6038545204876684,0.6145844253576839,0.632406249533408
5.0,1129.0,8.0,1000.0,5.0,7.0,5.0,0.01,4.0,2.3713857648689274,0.7695523092858146,0.6229983786940166,0.640728231455703,0.599171248580688,0.6264855230761825,0.58199319571069
5.0,1130.0,8.0,1000.0,5.0,7.0,5.0,0.01,5.0,2.4230582786807457,0.753924681689765,0.6141738464975525,0.6297875102403503,0.6014799118862648,0.6218751616929391,0.6208847600529274
5.0,1131.0,9.0,1000.0,5.0,7.0,5.0,0.01,4.0,2.4006390257571035,0.7809299422549753,0.5923815233353076,0.591435861072057,0.6578126964499673,0.5873609768525458,0.611704038718268
5.0,1132.0,6.0,1000.0,5.0,7.0,5.0,0.01,2.0,2.417137189718708,0.795685589535639,0.6317633163537694,0.6515107693668122,0.6050197951954771,0.6105515285647861,0.6568424049472202
5.0,1133.0,5.0,1000.0,5.0,7.0,5.0,0.01,3.0,2.386398797488713,0.7566342551421876,0.6353082291786946,0.6083757262757425,0.6254444020345803,0.609027396155347,0.6329653402231171
5.0,1134.0,9.0,1000.0,5.0,7.0,5.0,0.01,3.0,2.3615066303325305,0.7827886978282592,0.6123719607783683,0.5842442224805358,0.6036473053928039,0.625913382326047,0.5801361257125041
5.0,1135.0,5.0,1000.0,5.0,7.0,5.0,0.01,2.0,2.449567071765529,0.7244395028331909,0.6264909697622565,0.6099128155194216,0.6123660325947726,0.6389491742193834,0.620996407830287
5.0,1136.0,6.0,1000.0,5.0,7.0,5.0,0.01,4.0,2.401066793161903,0.7499383353843312,0.6029252701956008,0.5848604514044152,0.6028082454801961,0.5980696227103748,0.6470520858265083
5.0,1137.0,7.0,1000.0,5.0,7.0,5.0,0.01,4.0,2.4114266196007907,0.7351443136737195,0.6398665233585269,0.590137051810423,0.6059245023130295,0.6084642597331889,0.6286053677544257
5.0,1138.0,8.0,1000.0,5.0,7.0,5.0,0.01,2.0,2.43203198663895,0.8105873354082302,0.5776863568642165,0.6075511175861452,0.6155461396067209,0.6455529502216769,0.5955765955237978
5.0,1139.0,9.0,1000.0,5.0,7.0,5.0,0.01,3.0,2.4237860109630294,0.7923239571531026,0.5916544312534264,0.6078980597548063,0.6091056997130467,0.5924800577660191,0.6428685106333305
5.0,1140.0,10.0,1000.0,5.0,7.0,5.0,0.01,2.0,2.4156938517973225,0.8515318145038231,0.6241543654750659,0.6347039512996874,0.6109179957027764,0.6548500012902593,0.6321050990978566
5.0,1141.0,10.0,1000.0,5.0,7.0,5.0,0.01,4.0,2.3582400736673286,0.7910204719435212,0.7087082221306973,0.6102054610010617,0.6582968624518635,0.6017503930017563,0.58860541118787
5.0,1142.0,5.0,1000.0,5.0,7.0,5.0,0.01,4.0,2.4243983216912395,0.7368261428886353,0.6108393373261417,0.6484831458129855,0.5996828265615924,0.6016506165366248,0.6453594475993916
5.0,1143.0,10.0,1000.0,5.0,7.0,5.0,0.01,5.0,2.4025973745559837,0.7725635721591535,0.5859965541734075,0.6396507903925802,0.6307591830249353,0.6208959186420754,0.6285471716943898
5.0,1144.0,8.0,1000.0,5.0,7.0,5.0,0.01,3.0,2.42819385125501,0.7834365242047461,0.6288672186541007,0.6323874659976332,0.6136776738036371,0.6033141475966332,0.598602119613794
5.0,1145.0,9.0,1000.0,5.0,7.0,5.0,0.01,3.0,2.4204727960418846,0.7829017379812704,0.5913461100899335,0.6385270945456702,0.5997629674879678,0.5697527295953303,0.6212957822918568
5.0,1146.0,9.0,1000.0,5.0,7.0,5.0,0.01,5.0,2.3922448494437023,0.7745368724116919,0.6282805588957221,0.5597935157037385,0.6401337656662702,0.6499282741646587,0.6380189910885055
5.0,1147.0,5.0,1000.0,5.0,7.0,5.0,0.01,2.0,2.3609415581757145,0.722737830617139,0.613940303978324,0.6406084434660229,0.5834985284300688,0.632398175561917,0.5757534730051947
5.0,1148.0,6.0,1000.0,5.0,7.0,5.0,0.01,4.0,2.385245812870214,0.7404094186988704,0.6084186940617127,0.6618225318207117,0.6177145349780894,0.6178500101754922,0.6493454634087834
5.0,1149.0,7.0,1000.0,5.0,7.0,5.0,0.01,4.0,2.4146282892415494,0.744390683003062,0.5717031246437024,0.6387598422678872,0.5987716220645201,0.6108608168648969,0.6314331036194607
5.0,1150.0,8.0,1000.0,5.0,7.0,5.0,0.01,5.0,2.3963046669388715,0.7458724475300448,0.6216250723581863,0.6111066294291485,0.5974481686966612,0.6038051977193803,0.6021199789570069
5.0,1151.0,8.0,1000.0,5.0,7.0,5.0,0.01,4.0,2.409277713720753,0.7500970221585096,0.5977646490375929,0.6186875794766017,0.5446749874470157,0.649298203057322,0.6204907281708706
5.0,1152.0,7.0,1000.0,5.0,7.0,5.0,0.01,2.0,2.4241752244001473,0.7702698841973117,0.6287204407098056,0.5829765497837571,0.5659733181976556,0.6186061149468036,0.6449267492241094
5.0,1153.0,9.0,1000.0,5.0,7.0,5.0,0.01,3.0,2.361726883781371,0.8118620508969023,0.6120005852350563,0.6392542148572241,0.585704888437799,0.6529919110552658,0.6282658391856902
5.0,1154.0,10.0,1000.0,5.0,7.0,5.0,0.01,3.0,2.4219081445234205,0.8215528993235255,0.6290646231212116,0.6152760511004927,0.5574737195728691,0.6138070473886719,0.5798246772163445
5.0,1155.0,9.0,1000.0,5.0,7.0,5.0,0.01,3.0,2.3997698760040382,0.7767061062213128,0.5489561486390702,0.6563280305863188,0.6107162288119667,0.6191810019675328,0.5964615309336119
5.0,1156.0,5.0,1000.0,5.0,7.0,5.0,0.01,5.0,2.3832431849861755,0.729567339837162,0.620562877939196,0.6006766548429486,0.6201035862633566,0.6365134940621497,0.6303702157444546
5.0,1157.0,9.0,1000.0,5.0,7.0,5.0,0.01,2.0,2.4187081059952513,0.8368559574481166,0.6208849139954044,0.6397385259664108,0.6431312779858307,0.5963140549640931,0.6662943974650454
5.0,1158.0,10.0,1000.0,5.0,7.0,5.0,0.01,4.0,2.4065507476881547,0.7935995617378975,0.6185673615371663,0.6447950556431603,0.6524429653932933,0.627091013396474,0.653499394614344
5.0,1159.0,6.0,1000.0,5.0,7.0,5.0,0.01,3.0,2.4471213340185054,0.7754130433947266,0.6381401842901717,0.6057352215179339,0.6473241519575689,0.6236147216993284,0.625430366053477
5.0,1160.0,8.0,1000.0,5.0,7.0,5.0,0.01,4.0,2.422755658904456,0.781486558842042,0.6310517605532272,0.5585695749525152,0.6009815168802395,0.5731386582853343,0.6059569199054765
5.0,1161.0,8.0,1000.0,5.0,7.0,5.0,0.01,4.0,2.389833561668619,0.7631349310783344,0.6057738911095333,0.5896208551310673,0.6424861821505609,0.618011135903819,0.5914346653989089
5.0,1162.0,10.0,1000.0,5.0,7.0,5.0,0.01,5.0,2.3971878712290113,0.7559619738230942,0.65084471997811,0.6108830560193459,0.6379353478056552,0.5883773350367785,0.6409817795039516
5.0,1163.0,5.0,1000.0,5.0,7.0,5.0,0.01,2.0,2.3984612837245836,0.7393675374776641,0.5994702685181773,0.5906066892812887,0.6190519279848602,0.6298235744290192,0.6170887354944387
5.0,1164.0,7.0,1000.0,5.0,7.0,5.0,0.01,5.0,2.384717447640366,0.7620166970702069,0.6224844239077651,0.5658343121608468,0.6045031146130311,0.6451406199823,0.5943478097164824
5.0,1165.0,8.0,1000.0,5.0,7.0,5.0,0.01,5.0,2.409103601458497,0.7509141681716125,0.5992852323443818,0.6235710750559094,0.6236555708885025,0.6206743580460113,0.6407686299800854
5.0,1166.0,8.0,1000.0,5.0,7.0,5.0,0.01,3.0,2.3955957359983353,0.7741762981894135,0.6349841025575026,0.617482264370089,0.5742473741779713,0.6565187651555678,0.6405553818461078
5.0,1167.0,7.0,1000.0,5.0,7.0,5.0,0.01,5.0,2.39150667474767,0.7445185226869397,0.6115084736244597,0.6129523769012148,0.6060787115633259,0.6051759078223089,0.6151554254381079
5.0,1168.0,7.0,1000.0,5.0,7.0,5.0,0.01,5.0,2.394850223837317,0.7234076349104553,0.5951845314073486,0.5932095470294374,0.5994648466517509,0.643214993869858,0.6411493463753943
5.0,1169.0,6.0,1000.0,5.0,7.0,5.0,0.01,2.0,2.4113657767423446,0.7655483026472704,0.6374238251654014,0.6001131577763011,0.6241727598109861,0.6244688548810933,0.5942517997027453
5.0,1170.0,7.0,1000.0,5.0,7.0,5.0,0.01,2.0,2.4124300532082446,0.7880121725576443,0.6370437291072836,0.6032930728281298,0.6240208765868404,0.6123865901295806,0.6257525903102263
5.0,1171.0,7.0,1000.0,5.0,7.0,5.0,0.01,3.0,2.446382706981978,0.7627610923960353,0.5986285740999876,0.5824993675335116,0.6134206250203336,0.6523233641316305,0.6570206160017528
5.0,1172.0,9.0,1000.0,5.0,7.0,5.0,0.01,4.0,2.452966153887832,0.7677860500280435,0.6584162040821144,0.6475273730258737,0.6086513770048518,0.6229753001870612,0.5864299771894036
5.0,1173.0,6.0,1000.0,5.0,7.0,5.0,0.01,5.0,2.3885313715388348,0.7495060106013968,0.608846983827918,0.6368514254536942,0.6315729035082347,0.6213801496588351,0.6506304284368483
5.0,1174.0,6.0,1000.0,5.0,7.0,5.0,0.01,4.0,2.402706261933989,0.7438173208825024,0.6359131121220393,0.6033000123035233,0.6261636478728461,0.6163071261114981,0.6232610332560451
5.0,1175.0,9.0,1000.0,5.0,7.0,5.0,0.01,4.0,2.4007809238463764,0.7728908299690898,0.6058631563425853,0.5810434092200826,0.5904532373210784,0.5786338083232164,0.6761488782720596
5.0,1176.0,7.0,1000.0,5.0,7.0,5.0,0.01,3.0,2.4199327447090733,0.772476985905409,0.6116189054230905,0.6071615581725595,0.6121372015044901,0.6621380794214111,0.6289286988828342
5.0,1177.0,9.0,1000.0,5.0,7.0,5.0,0.01,4.0,2.390966061501472,0.7627147127264248,0.6443121241865292,0.635677996746626,0.6049444943051159,0.6198593731653362,0.609096680550562
5.0,1178.0,6.0,1000.0,5.0,7.0,5.0,0.01,5.0,2.3866747092902334,0.7436521257749628,0.6082935140087736,0.6242998595028636,0.6224621374340938,0.6332449569567441,0.6338526613368388
5.0,1179.0,5.0,1000.0,5.0,7.0,5.0,0.01,2.0,2.4131305985843152,0.7214702858850611,0.6055567046101401,0.5945935109653676,0.5835055468540375,0.629638009768271,0.6059956863630154
5.0,1180.0,7.0,1000.0,5.0,7.0,5.0,0.01,2.0,2.417179087680665,0.7595982034932869,0.6386671812591669,0.5971465409239377,0.5801858705676406,0.5823644957871861,0.5988610725626361
5.0,1181.0,5.0,1000.0,5.0,7.0,5.0,0.01,3.0,2.3800397740903274,0.7461822005293123,0.6330998688085219,0.6041088839489391,0.640150128291998,0.6527908574427246,0.6267224194253882
5.0,1182.0,10.0,1000.0,5.0,7.0,5.0,0.01,5.0,2.3781029257568918,0.7834439078750318,0.6220667756993854,0.6084571990587474,0.5777310295706412,0.6130829965605604,0.5518025871006641
5.0,1183.0,6.0,1000.0,5.0,7.0,5.0,0.01,5.0,2.436210836798149,0.7286369789651379,0.6247092929931565,0.5879449189381518,0.6133405398167108,0.6323503080432399,0.6052128061217699
5.0,1184.0,6.0,1000.0,5.0,7.0,5.0,0.01,2.0,2.4241714274612742,0.7577021022417755,0.6376014095386527,0.6511589848897708,0.6154956063488358,0.6318961757205274,0.6030347347918246
5.0,1185.0,9.0,1000.0,5.0,7.0,5.0,0.01,5.0,2.39231254011604,0.7547901109284769,0.6152824592448628,0.622518769850748,0.561219489352566,0.6443580043827003,0.5882498056079537
5.0,1186.0,6.0,1000.0,5.0,7.0,5.0,0.01,5.0,2.432966167930074,0.7378997606156071,0.6024427278386559,0.5967030905073712,0.596986543682763,0.5536849488495231,0.6114673373770391
5.0,1187.0,8.0,1000.0,5.0,7.0,5.0,0.01,4.0,2.4060054894431406,0.7740828149297889,0.5797715406537888,0.635140166938662,0.5771916775285209,0.6059015896343714,0.6204534496613066
5.0,1188.0,10.0,1000.0,5.0,7.0,5.0,0.01,5.0,2.399271597927852,0.7621742266361917,0.6518371015156127,0.5788894328341313,0.6338640906056491,0.6044421448886673,0.556429554336652
5.0,1189.0,10.0,1000.0,5.0,7.0,5.0,0.01,2.0,2.4677723158114007,0.8468823903983421,0.6208001661686138,0.5824222069454827,0.5959240378703813,0.6079786637684456,0.5965216543398848
5.0,1190.0,6.0,1000.0,5.0,7.0,5.0,0.01,5.0,2.4285233532599686,0.7366270960176285,0.6122819428054771,0.5952013651762083,0.6382114365033517,0.6303429087802479,0.5987309453016996
5.0,1191.0,9.0,1000.0,5.0,7.0,5.0,0.01,4.0,2.4225051189905673,0.8095274315020591,0.6004580516451113,0.6255906426690399,0.6497024977983421,0.6081782663346486,0.6410068703352364
5.0,1192.0,9.0,1000.0,5.0,7.0,5.0,0.01,4.0,2.4217726531287544,0.766533521465007,0.6198302338651066,0.608057825265184,0.6092608479091631,0.6121709348044537,0.5792250635021859
5.0,1193.0,9.0,1000.0,5.0,7.0,5.0,0.01,2.0,2.4218412075131455,0.8278570957213195,0.6123649840476196,0.6030121480343017,0.627131932666415,0.5990001583945038,0.6066527664882158
5.0,1194.0,9.0,1000.0,5.0,7.0,5.0,0.01,4.0,2.38605453836304,0.7875741488853227,0.6369024202364654,0.6557836858664718,0.5773724588021415,0.5996046046067158,0.6311561324564661
5.0,1195.0,8.0,1000.0,5.0,7.0,5.0,0.01,2.0,2.404666577212008,0.8146919539616734,0.6019749905662459,0.5886328545167159,0.6126747379189806,0.5825286003440252,0.607893291997953
5.0,1196.0,7.0,1000.0,5.0,7.0,5.0,0.01,5.0,2.387070704202217,0.7501913956689189,0.6258747089445621,0.6416600056709839,0.6137014255779745,0.600975254077807,0.5768890617137479
5.0,1197.0,10.0,1000.0,5.0,7.0,5.0,0.01,3.0,2.410196231817922,0.8302482073232403,0.6254013276103543,0.6101561561543991,0.5599480342305923,0.6334318050332448,0.6746691030886397
5.0,1198.0,9.0,1000.0,5.0,7.0,5.0,0.01,3.0,2.36000849205135,0.811478484696501,0.5812118148997357,0.6028770436968108,0.5885388253740345,0.6184980974970222,0.644532097967386
5.0,1199.0,10.0,1000.0,5.0,7.0,5.0,0.01,3.0,2.4300720624804257,0.8084213827164083,0.6435558275054871,0.6234913877682564,0.6132255830443827,0.6462964153590919,0.6356019649985865
5.0,1200.0,7.0,1000.0,5.0,7.0,5.0,0.01,2.0,2.4151961965172326,0.7839405348707854,0.6052812337450905,0.6040259491254231,0.6219846145721577,0.6370360401447819,0.633011254427203
5.0,1201.0,10.0,1000.0,5.0,7.0,5.0,0.01,5.0,2.406028357268199,0.7820576115884295,0.657142767484715,0.605866478537951,0.6354168883725027,0.6255484433455794,0.5986637868211392
5.0,1202.0,10.0,1000.0,5.0,7.0,5.0,0.01,5.0,2.3981411423264096,0.7541949510642089,0.599537312278039,0.5891802630578964,0.6234231388509166,0.6439251043957073,0.5866877954049136
5.0,1203.0,9.0,1000.0,5.0,7.0,5.0,0.01,4.0,2.431507583748805,0.7859837418203992,0.6359340185457313,0.5982338170136594,0.5795516882696626,0.635305933659933,0.6353758641700858
5.0,1204.0,7.0,1000.0,5.0,7.0,5.0,0.01,4.0,2.3894158817290996,0.7788374256472419,0.6493385239928148,0.5914754428713673,0.6357509040573353,0.6475343358438019,0.5957106342257836
5.0,1205.0,7.0,1000.0,5.0,7.0,5.0,0.01,2.0,2.3575585790475877,0.7871741540732292,0.6254946159819823,0.6156293505459031,0.5992020847835574,0.6207001687963739,0.6442079496334394
5.0,1206.0,6.0,1000.0,5.0,7.0,5.0,0.01,3.0,2.399150035803322,0.7617438029002579,0.6229365953863062,0.603018837751565,0.6393551248519541,0.6490615675641174,0.592102106811951
5.0,1207.0,9.0,1000.0,5.0,7.0,5.0,0.01,3.0,2.4120815744391697,0.8097701761514882,0.6158206674011664,0.6385106086349595,0.6076779768750459,0.6147809768878426,0.6399857453315684
5.0,1208.0,6.0,1000.0,5.0,7.0,5.0,0.01,3.0,2.433066238610898,0.7518259480960975,0.6401258203382385,0.6290548029416125,0.6105658385650902,0.6356886272457214,0.5834122829185897
5.0,1209.0,9.0,1000.0,5.0,7.0,5.0,0.01,2.0,2.4008315725815073,0.8454938241980163,0.6060234331216214,0.6708392157722708,0.6659714952861215,0.6352454748687929,0.5942611503541677
5.0,1210.0,5.0,1000.0,5.0,7.0,5.0,0.01,4.0,2.3781285198432274,0.7611815958223436,0.6269415455882041,0.6405569232410179,0.6548304156535129,0.629123914535276,0.6291175002854807
5.0,1211.0,6.0,1000.0,5.0,7.0,5.0,0.01,4.0,2.4105745792288515,0.7445281395127862,0.6137524888669527,0.6198670466265727,0.5770795749306189,0.635226074199345,0.601141636112118
5.0,1212.0,8.0,1000.0,5.0,7.0,5.0,0.01,5.0,2.372366696593063,0.7542448206686286,0.6246896251913228,0.6587968066941859,0.5577388611309376,0.6886410430163067,0.6126658382798931
5.0,1213.0,9.0,1000.0,5.0,7.0,5.0,0.01,5.0,2.357891081785104,0.7698888358552128,0.5920548761639919,0.6036052656370746,0.6540133847829145,0.6218134712186831,0.6341726997983624
5.0,1214.0,10.0,1000.0,5.0,7.0,5.0,0.01,3.0,2.4114251487619254,0.8333162444556294,0.6565444816481629,0.6723738097430292,0.6053697706642669,0.6561398352051535,0.5967430391835137
5.0,1215.0,7.0,1000.0,5.0,7.0,5.0,0.01,4.0,2.3898701820104096,0.7452513664558279,0.5885443743407283,0.5823825925508503,0.5894535804114494,0.6052485280054538,0.6151517470383018
