cliques,network_int,connections,conversations,prototypes,dimensions,adaptiveness,degrade,starting_distance_network,network_distance,clique_1_distance,clique_2_distance
2.0,3145.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.365490523873284,0.6874845503535126,0.6085394330823081,0.5961364708441351
2.0,3146.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4648372607507096,0.6654837221226341,0.5971625986926888,0.5759819942996843
2.0,3147.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3843318168059398,0.6530043772862588,0.6027495250639463,0.61877112124549
2.0,3148.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.422606804664667,0.6749318166436012,0.6069297076538355,0.6014518990852402
2.0,3149.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4318971265842433,0.6606530504481721,0.6250078292053282,0.5916429157672636
2.0,3150.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3762040254563437,0.6736135440638535,0.59874932361158,0.5928275053514429
2.0,3151.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3843566447044373,0.6540753786900135,0.5912045357732185,0.6010057218303395
2.0,3152.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3702127118914103,0.6736397263204698,0.6298499189084814,0.6223663699546854
2.0,3153.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4329724337389216,0.6627834020925304,0.5953306401901138,0.6041375272644045
2.0,3154.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3599575496498395,0.6583873952312728,0.5840926729804461,0.6053890509738578
2.0,3155.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3695404895604035,0.6890057077509404,0.6193239715130405,0.5923717724135925
2.0,3156.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.467011371825599,0.6680518245509148,0.6079563652940605,0.6066788212340849
2.0,3157.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.389339797919644,0.6671617041329555,0.6236103164694168,0.6153876491066178
2.0,3158.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3976132637049656,0.7150480019394099,0.6153093388484155,0.610090428964436
2.0,3159.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.406391579010965,0.6699628109135516,0.601137525277977,0.6037185626704468
2.0,3160.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4541662747771427,0.7037970352357208,0.6172971158004433,0.611923063805607
2.0,3161.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3603045373058906,0.6819220896664138,0.6342577180350538,0.6361638075275902
2.0,3162.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3590971647863483,0.6770296943539433,0.5835674428333876,0.5926742987204153
2.0,3163.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4114513483174917,0.6786378843234149,0.6087070227269522,0.610437325188238
2.0,3164.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3799009324097637,0.6598907722240591,0.6372795357371639,0.5942522713259639
2.0,3165.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4224210086157605,0.6722190400548952,0.5981814998446888,0.6138320362560931
2.0,3166.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4147122606897,0.6760117520266872,0.5891837113305938,0.6021324508111396
2.0,3167.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.422441514002658,0.7178055479568315,0.6157468865453775,0.6306852770941908
2.0,3168.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.414070823181328,0.6727249264561823,0.6245855008173505,0.5896850056067806
2.0,3169.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.381335805059465,0.6693598691132675,0.6074761764054514,0.6029144692386639
2.0,3170.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.40839720721103,0.6823355654514967,0.5847818981360766,0.615104196102228
2.0,3171.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3735314543695867,0.6794147392280131,0.6003756246713036,0.6100109277846983
2.0,3172.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.412271997651434,0.6567256478972034,0.6154134557882406,0.606001355045309
2.0,3173.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.406984913244634,0.6763062804877893,0.6017922193398472,0.6136470117585778
2.0,3174.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3829946160679603,0.6606192524249734,0.6139090526341308,0.5695147134056274
2.0,3175.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4240947213451682,0.6958831874846066,0.602574353932285,0.599987886728237
2.0,3176.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3918310146501955,0.6661315539976106,0.5874300659812468,0.6092445454873288
2.0,3177.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3751856831367832,0.6712711004839966,0.5879198927987167,0.6215962666385441
2.0,3178.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.394011364705537,0.6998653667592376,0.6204789155055312,0.6051718306733227
2.0,3179.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4857392259662308,0.6966206161961565,0.5947489195142301,0.5983061248528678
2.0,3180.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3714971409743697,0.6978648598444958,0.610136478369394,0.6159132802062928
2.0,3181.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3415481633772046,0.6920091044312905,0.5997254925193876,0.6235374564969289
2.0,3182.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.397659378511514,0.6686795050371466,0.6123748386375052,0.6059186317085462
2.0,3183.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3968644558111833,0.672445798586382,0.6109237110206226,0.6389901641600441
2.0,3184.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.383064129805544,0.6968116428973231,0.6155709998553254,0.6047947286883264
2.0,3185.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.376969065917014,0.6730812454951709,0.619472654030803,0.5945960076560849
2.0,3186.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3814049731105387,0.6751958201421531,0.609035391070139,0.585816451172913
2.0,3187.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3939117511369643,0.6842937799133612,0.6086192382209337,0.6041639902023249
2.0,3188.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4424500569213423,0.6740683546097724,0.6169391905418632,0.5911946782663724
2.0,3189.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.426063281745375,0.6566304506460129,0.5998809143762379,0.6119638345131501
2.0,3190.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.363435774123304,0.6626737997108014,0.6166722364880657,0.60110835121348
2.0,3191.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.391493205453819,0.6957903233169718,0.5954541973311024,0.6300220205370122
2.0,3192.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.457970694045152,0.6644629356920099,0.6153823013588389,0.6010706020649175
2.0,3193.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4532754312982865,0.6654950189331292,0.631443739837336,0.5839820194762113
2.0,3194.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4538088023389677,0.7051820508858647,0.6214120547989229,0.6103212702247691
2.0,3195.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.375300868764685,0.6885134594194487,0.6200670213471826,0.6072215988882245
2.0,3196.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.371456780312674,0.6630280252905361,0.6106977918609783,0.5897622297518378
2.0,3197.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.461039877332069,0.6829183751599429,0.6075130231347445,0.6013603816975918
2.0,3198.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.377235970337163,0.7057608029766481,0.6092951534159338,0.5896584016999411
2.0,3199.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4127677919358406,0.6457681112552354,0.5913587144806205,0.5659980622645246
2.0,3200.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4956141103020757,0.7086606775319717,0.628189968572393,0.5870206071671935
2.0,3201.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4161798352082213,0.6736130271056836,0.6233420880561714,0.6048443161379632
2.0,3202.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.316067353275554,0.6774550846445614,0.6221219582770428,0.5869897643941642
2.0,3203.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4837232098804884,0.7090450543984665,0.5957645475932357,0.5962706868114216
2.0,3204.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.316312426893224,0.6709083899420297,0.5878899416582181,0.6066804888434
2.0,3205.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3862266238603724,0.6755917092795338,0.5916265362378726,0.6216515375237028
2.0,3206.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4288775081575578,0.6848465305581349,0.6210004225987207,0.6209263729334089
2.0,3207.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.403078898277599,0.6657922266854238,0.6284248280733912,0.6139444993545138
2.0,3208.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4298297773209816,0.6888463128335078,0.6117801481469993,0.613981219935815
2.0,3209.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.448867554725689,0.6750069863501102,0.6361623424271721,0.5987009813238389
2.0,3210.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4225656846099723,0.6322674483821284,0.5884196452597595,0.5749206277050819
2.0,3211.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4327054453017554,0.6864522590950425,0.6157190379459028,0.5852770723106648
2.0,3212.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3982853779225186,0.7028541692947041,0.6586555571132873,0.6268861719191952
2.0,3213.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.37180900070626,0.6783514768950236,0.6207303292725644,0.6454370684333443
2.0,3214.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3842342026018604,0.7133561908642349,0.6224630552112472,0.6150990220467805
2.0,3215.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4444830444806023,0.6967087659915187,0.6370117848591526,0.6105013505586342
2.0,3216.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3445419975094826,0.7010453640282485,0.5989950564805993,0.640612995630281
2.0,3217.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4591095200675768,0.6918084085479355,0.6407185913269204,0.6176886872304936
2.0,3218.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.393687785956387,0.6882975138279294,0.6074999876878144,0.6286039612843232
2.0,3219.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.358994639839375,0.6827196325288327,0.5975022132430702,0.61619767017002
2.0,3220.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4220544769224177,0.6803017030002019,0.603051210565188,0.6223911796308688
2.0,3221.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3898556448455546,0.6453210472333134,0.6117161648698289,0.6089474844744089
2.0,3222.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.37893983862222,0.6968642986497838,0.6061714836821546,0.6232140684615342
2.0,3223.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.388911298175271,0.6782368737918448,0.6210910806383294,0.6248170137685362
2.0,3224.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4369072795983233,0.7215618585709709,0.6199989497575044,0.6072608467406599
2.0,3225.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4094752292956065,0.7025098168837568,0.635187343909541,0.5990385184303816
2.0,3226.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4526477619638554,0.6662036701995863,0.6194010999901656,0.6385840885500653
2.0,3227.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3631854422741476,0.6827200995180368,0.625324534920043,0.6100745861639343
2.0,3228.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3667535341756354,0.6690884205890193,0.6207886228605635,0.6256390620549034
2.0,3229.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4055707432146964,0.6949597910587492,0.610016124780811,0.611114610271677
2.0,3230.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.5021039249273995,0.6725392288321541,0.6105062379490909,0.5847030949832821
2.0,3231.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3987492763068574,0.6876089350049499,0.6088022411226405,0.6231448272110102
2.0,3232.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4000821332455375,0.6710426263265604,0.6146921819531795,0.6092053541882064
2.0,3233.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4058994816590555,0.6723842928697901,0.6267200297535557,0.6017559647154322
2.0,3234.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.386570684212282,0.7030011543839775,0.6278929982014354,0.6253034874319725
2.0,3235.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3956826692858963,0.705924934941643,0.6078508990525212,0.6098099133711421
2.0,3236.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.460239361355377,0.6960578268376474,0.6210973935253331,0.6259240481638708
2.0,3237.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3946718778520135,0.6915621087411322,0.6105094890760346,0.6073993251582049
2.0,3238.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.43595488385719,0.6866655617736738,0.6033633156855771,0.5807943088200487
2.0,3239.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.446443206460239,0.6669610151609429,0.5952372846196073,0.5845502143606256
2.0,3240.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4272550484260274,0.6713064140774462,0.6043836896624287,0.6112977829002237
2.0,3241.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.356518896439297,0.6687877110439623,0.6133905133797438,0.6266409851825617
2.0,3242.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.426079440845632,0.6645207740638643,0.6076773215789422,0.6059971314881382
2.0,3243.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3716681000319255,0.7143126637620373,0.6295339931480829,0.6424114077909262
2.0,3244.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4255510966120797,0.6807798214689876,0.6303515531073165,0.6138930877415094
2.0,3245.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.379493061812266,0.6853938830876437,0.610347946525841,0.6028028720591363
2.0,3246.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.401552350509708,0.6886996256422476,0.6217260306977,0.6060145056815393
2.0,3247.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4032635291455895,0.6777188906457523,0.5989189131090593,0.6155757962387542
2.0,3248.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.423165400616702,0.6874127519176344,0.6232839532607692,0.6022815994766645
2.0,3249.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.399073118762348,0.6504181047478983,0.5925059656921926,0.6113269149819579
2.0,3250.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.373746466546493,0.6832267915116108,0.6431056364544894,0.6077931166200816
2.0,3251.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4544222461020904,0.6569315527246636,0.593808621357876,0.5828475354568338
2.0,3252.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3547502758785406,0.695121054545336,0.5692062182449684,0.6140723999774728
2.0,3253.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4433198357852923,0.6988697863241512,0.6270723650832651,0.6027412318380069
2.0,3254.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.438248892277084,0.6589924405566692,0.6052050737715639,0.6165685277602289
2.0,3255.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3958085535432443,0.680839379136119,0.60582173083895,0.6239856588874897
2.0,3256.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3750379115056917,0.6711774944742767,0.6033973406405359,0.6153555117252548
2.0,3257.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3445793304175715,0.6804308952050415,0.6316467380628783,0.6111567208253553
2.0,3258.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.393094046619242,0.6958489583735818,0.6014303654138967,0.6204095747054726
2.0,3259.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3567822025531546,0.6850840654682475,0.5999256714408501,0.6106550578426884
2.0,3260.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.392306926356156,0.7136959799400312,0.585194618471535,0.6144949414119627
2.0,3261.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4026955452175938,0.6984512646933045,0.6408818785723717,0.6089512757504011
2.0,3262.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.459017446415337,0.700239793755227,0.6128133698894653,0.6287926266330462
2.0,3263.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.351181429580205,0.7023854469290078,0.6196642307527386,0.6203993688016324
2.0,3264.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4104064342472666,0.7051564439560166,0.6029900302784238,0.5913677806715579
2.0,3265.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4438308556070676,0.6803431769029359,0.607132042681129,0.6183313823292579
2.0,3266.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.457016644512509,0.6791715219926833,0.6252249621223122,0.6195476067931366
2.0,3267.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.398922988965697,0.7146841236584442,0.6284063752995716,0.6207464861269286
2.0,3268.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4247930149542825,0.6413206525867311,0.5852493393778888,0.6265726564948495
2.0,3269.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3085745976242484,0.6535320535058986,0.6058382815313962,0.6028637978828291
2.0,3270.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.460599616931467,0.6760120476706416,0.6080104057168708,0.6177523341792274
2.0,3271.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3419551388599036,0.6616083714765081,0.6119427063673729,0.6088091122491851
2.0,3272.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4470924167372234,0.6768452585297204,0.607943657215867,0.6261438195133935
2.0,3273.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3980073587775106,0.6915315376788865,0.6329642998636537,0.6065672299604337
2.0,3274.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4225895377341087,0.6993922773373901,0.5786893889790552,0.6141822297796667
2.0,3275.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3791916279557266,0.6904441225347483,0.6210490438634887,0.6122143351094248
2.0,3276.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3924751068710273,0.6723451900387236,0.5986000654908196,0.579116604461256
2.0,3277.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.455388076586953,0.648854875701945,0.603093699934971,0.5774081263012152
2.0,3278.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.291906004450937,0.6781585953350844,0.615528950095172,0.6045533901964832
2.0,3279.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3929883554054228,0.6802807474776994,0.6152733527280128,0.6288808787068714
2.0,3280.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.424526649392344,0.6888680087620142,0.5986448656103144,0.5993246506400833
2.0,3281.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.45797716952209,0.687798591156636,0.6055343528013384,0.6254904135355677
2.0,3282.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.429843063122925,0.7070512220878813,0.5829524427740981,0.6126542170946344
2.0,3283.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4066751421155823,0.6462106157785146,0.5850119580473507,0.5980608337175481
2.0,3284.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3830076881229365,0.6947995884518432,0.6007347971217393,0.6284383214492734
2.0,3285.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.428622995254294,0.6646767547677196,0.6128172651191204,0.6165372092989394
2.0,3286.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3908747222965263,0.6593911492794348,0.5925391281496442,0.6032822310344528
2.0,3287.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3868670664496716,0.6868858292391273,0.6166850980888605,0.6149794660588411
2.0,3288.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.344310899564867,0.6902593266047694,0.6118664777807712,0.6143303226939639
2.0,3289.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3030521594715485,0.6831791905756198,0.6181151398317615,0.5870745914614208
2.0,3290.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4187507065002514,0.6712075371956805,0.6013256328408488,0.6310556024347267
2.0,3291.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.390444485166945,0.6868507234878641,0.6279387922805421,0.6070393745961232
2.0,3292.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4270318125994486,0.6640926954308511,0.5875069440773597,0.5919059417671727
2.0,3293.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.421923056658571,0.6674961338422033,0.6151929054116558,0.5922278596226316
2.0,3294.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4405239546002093,0.705024128912143,0.5967134285025342,0.6016660353940062
2.0,3295.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.449232978805828,0.6463982918669505,0.5864856328901672,0.6045375601558625
2.0,3296.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3823873150483603,0.6473694768027677,0.5778264757285341,0.6054944519660709
2.0,3297.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.406207270085208,0.6900531323635682,0.5999826676831844,0.6109437876730741
2.0,3298.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.323810102763533,0.6529232149384996,0.5938808869671824,0.5888137679127422
2.0,3299.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3987667441557203,0.686991097075363,0.6404271818612104,0.601874445361467
2.0,3300.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4357797890328876,0.6935139879806913,0.598146363622441,0.610250779781909
2.0,3301.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.42430975287694,0.7127582144420744,0.6319466660001891,0.6298422108984257
2.0,3302.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4330820778263242,0.6819155769006813,0.6201746034659913,0.589516422404487
2.0,3303.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.412891746617734,0.7013704187508277,0.6131702024803322,0.6192608291550386
2.0,3304.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4540189551395093,0.7164391860590917,0.5935126544107028,0.63084323793246
2.0,3305.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.416210604809774,0.6911141477123841,0.5893614146124073,0.6118421362401518
2.0,3306.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.451514113779441,0.632832409270553,0.5995691346942242,0.5916312474699655
2.0,3307.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.402621296178564,0.7027455593688982,0.6059963172179852,0.6235203089141024
2.0,3308.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3632719303757117,0.7153787608007415,0.6348561734267079,0.6201048330300754
2.0,3309.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.441956087157315,0.6985655843549113,0.6026683391362972,0.6320011539586476
2.0,3310.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3617255676844837,0.6692696282658428,0.6031426040033752,0.6050872175986259
2.0,3311.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.470397491395465,0.669456710548952,0.624191404099178,0.6058669868267966
2.0,3312.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3989380904183637,0.6936159176501995,0.6108250035368435,0.6267238818964156
2.0,3313.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.442269331469258,0.6927111468749189,0.6210200788798701,0.6156849972239475
2.0,3314.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4383821396743763,0.6348277244808088,0.5843611261997198,0.6109812073453187
2.0,3315.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4134450718421974,0.6752278721555408,0.6105553045679377,0.6065764834155051
2.0,3316.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3848983446109653,0.6844915705744715,0.6299010229264372,0.6080533558554468
2.0,3317.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.5075570794803115,0.7059747650061661,0.6173226139454702,0.6261442528532892
2.0,3318.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3745013939890875,0.6801571704933866,0.6194338626988547,0.6176244257164717
2.0,3319.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4561798839053033,0.6742648091695271,0.6191067627834443,0.6202077175785762
2.0,3320.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3746956417487657,0.6649072164032569,0.6159097359291313,0.615899905259684
2.0,3321.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.462479990598783,0.6773977452173746,0.6002361532977003,0.6159948223853028
2.0,3322.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.378670464067183,0.6901489663385278,0.6414505696697829,0.60408939548102
2.0,3323.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4121569594725107,0.6903311976407485,0.6009984641006085,0.6213514765947934
2.0,3324.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.382075389970797,0.6969896409170185,0.6087369328602814,0.6169145446650792
2.0,3325.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.334456192492349,0.6556301548671207,0.6234178063697404,0.6036077908479639
2.0,3326.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.390354567082452,0.6916404365983493,0.6200031652026924,0.6004773318739715
2.0,3327.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4524863881173498,0.661303024902616,0.6173932502806851,0.6112738558877829
2.0,3328.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.407692949509597,0.7091140388854802,0.636422086837408,0.6242419451367596
2.0,3329.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4501919790388813,0.6829369067684735,0.5925008630514725,0.616158634390223
2.0,3330.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.384924718823696,0.6981911387897547,0.6103840333446743,0.5967037431234179
2.0,3331.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4564538889525056,0.6813568639893622,0.6346243321399787,0.6123561066298131
2.0,3332.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3939557855769094,0.6993755529161333,0.6100385527158151,0.6385668587491411
2.0,3333.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.309365661160341,0.6608599978482261,0.6059791840915155,0.5825417188713998
2.0,3334.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4234220334633294,0.6688217828165494,0.6107115512437782,0.6233110959708821
2.0,3335.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3435095524772533,0.6545263317029544,0.5978552023325919,0.6053261125953209
2.0,3336.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3676442998747733,0.6682744998364637,0.6122150137108415,0.6401005393810413
2.0,3337.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.381161565700218,0.6899101842142005,0.6325593464597172,0.6193895537351138
2.0,3338.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.415321619915129,0.7116768939940596,0.6288717598872762,0.62377603298514
2.0,3339.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4737804700184514,0.642261419221356,0.5773863132958793,0.6033610335192032
2.0,3340.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4443795731571676,0.6685638570439533,0.6217618456136194,0.6050895761374316
2.0,3341.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3836017296810166,0.6827983935850657,0.5999567962349381,0.619991254921351
2.0,3342.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4417071704252002,0.6732241662607596,0.6216418005114455,0.6137824990782795
2.0,3343.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.41488439270598,0.6610493168413341,0.6063879216666817,0.6017188909335593
2.0,3344.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.370339339696638,0.6769071417070595,0.6169867271655195,0.6232037930799711
2.0,3345.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.400207890790649,0.6978166107843846,0.5976192926105066,0.6131989518205765
