cliques,network_int,connections,conversations,prototypes,dimensions,adaptiveness,degrade,starting_distance_network,network_distance,clique_1_distance,clique_2_distance,clique_3_distance,clique_4_distance
4.0,3561.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.361209222193135,0.7648929743642647,0.614037070591868,0.6340721408390486,0.6504036260561041,0.5859143836359898
4.0,3562.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.469020259546676,0.7591799615819453,0.5980706375302153,0.6292690904244528,0.6334427884411983,0.5899802864832318
4.0,3563.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.375167895270448,0.7763582382479193,0.5892187597230103,0.6217330316282427,0.6250995797933467,0.6384016091136446
4.0,3564.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.4017583459480236,0.7319233379057717,0.5653884464119582,0.6103147969257496,0.621829520962871,0.58293988537925
4.0,3565.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.3793058471622412,0.7714906117076783,0.6454366141233739,0.6203565343125484,0.6333619233907146,0.6189087536458634
4.0,3566.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.4570923773435696,0.7649450225076885,0.5863342653472824,0.6073955139856454,0.6314537082439864,0.6262984029545748
4.0,3567.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.3876494574252245,0.7497165352323697,0.6553342806519209,0.6418692365907643,0.6381563784723231,0.6450923717855167
4.0,3568.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.456279185825735,0.7633768275059104,0.6342008306502177,0.6417881145551038,0.5981048262261314,0.6477049206530651
4.0,3569.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.397760352756798,0.7296124724128364,0.5701991697961316,0.6133705387343678,0.614324772844713,0.6062308697910811
4.0,3570.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.422115562212693,0.7711561025561965,0.5730144029493538,0.6085013532270585,0.6504023109875638,0.6515360359405294
4.0,3571.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.411528894588956,0.7765749815694512,0.655045651553157,0.6329390241317386,0.6332209338203941,0.5640266235424132
4.0,3572.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.3694078150326576,0.7380022715321755,0.6029719429902248,0.6378691904070133,0.587687485069572,0.627885997352341
4.0,3573.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.4497661215817375,0.759599216120629,0.640278697798641,0.5925780863849489,0.6196176823263639,0.6624170343877062
4.0,3574.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.42177172491904,0.7413662214907366,0.657286872717003,0.5969982776391499,0.6389381423229469,0.6057727477927521
4.0,3575.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.3948381898884974,0.7484840427766593,0.6346616571447294,0.6542020289057301,0.6166544162300275,0.6348927015508525
4.0,3576.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.376720716317065,0.7668106621936401,0.5913943803842066,0.6176741330046819,0.6093432364685021,0.6517732750482186
4.0,3577.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.3902064942253873,0.7514700786223311,0.670431423173659,0.5869445902621121,0.6343512324053934,0.626481336746327
4.0,3578.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.4317083923410707,0.7439104042161696,0.5678859117438104,0.64073320084021,0.6086534076401283,0.6024139700048579
4.0,3579.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.450383160462354,0.7750619975870171,0.6142308909097848,0.6332740855024668,0.6540851909518454,0.6430901107421458
4.0,3580.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.330879632810479,0.7283588055742161,0.6376377775224271,0.5963405747045872,0.6337448810367757,0.5976596136384118
4.0,3581.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.46270831174422,0.7568878306703479,0.64494429231425,0.6005459836333779,0.6286514619269387,0.6299323888669327
4.0,3582.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.4080807770862602,0.8040593999956933,0.6408046969258716,0.6261491585279223,0.6513491608437825,0.6187704544962501
4.0,3583.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.4136683763742677,0.8181824096608621,0.6561271106561078,0.610755506505183,0.64115525847414,0.646898555819332
4.0,3584.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.3950376966630493,0.7727864969828594,0.6231976453453902,0.5958524501090435,0.5850104319982071,0.6128278410170321
4.0,3585.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.356866531523272,0.7328578936221677,0.6203797169321843,0.6056260651161146,0.5682833553150207,0.660724302288692
4.0,3586.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.339117881414032,0.7275954612781721,0.6298038629580317,0.6039030707908121,0.6146077825632027,0.6257627233727197
4.0,3587.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.39805291002836,0.7606248434728583,0.6106387991331979,0.6075695602371728,0.6236581157909956,0.626189249003149
4.0,3588.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.3835144332342377,0.7801471391768847,0.6249446843216669,0.6149474662647642,0.5978897481417971,0.6167358559394972
4.0,3589.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.3871442449505937,0.7432156267596497,0.6117220109270609,0.6352275223576239,0.6392947747646173,0.614535729728886
4.0,3590.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.401401088839226,0.7544395845776879,0.6349479493154812,0.6024500054926304,0.655415723757248,0.6247188873436134
4.0,3591.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.3709935152818327,0.7482278441104819,0.6105126171932892,0.5832087887783565,0.6398779674858659,0.5992972822250582
4.0,3592.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.3335769595126616,0.7709255432503741,0.6085163528482797,0.6037218475650505,0.6383655355079139,0.6129207853064595
4.0,3593.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.4653712309754012,0.7454866115709164,0.6408957926666596,0.6400164542946384,0.6092636202737912,0.6347133633889604
4.0,3594.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.389244384189238,0.7923567796420704,0.6149619639919908,0.6470627746314848,0.6261813505829554,0.6300302568752135
4.0,3595.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.4788030965240297,0.7657785020227158,0.5808130419829396,0.6683537565956479,0.5971746194311031,0.6246901487336803
4.0,3596.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.358475437084901,0.7508505073847186,0.6624801503804462,0.5933905680896943,0.6125325491318534,0.6187255308519951
4.0,3597.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.3596373983166274,0.7145703683973863,0.6355372194140635,0.6237815557561686,0.5839575714094813,0.6641458616369477
4.0,3598.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.4116518371110036,0.7882585023502819,0.6074826955013883,0.6177027026204537,0.6296159925172926,0.6269431768569842
4.0,3599.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.447971174504264,0.771456214418148,0.6671319833795291,0.6146783618822784,0.599848751931486,0.5906506352147123
4.0,3600.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.357817745240151,0.7717116257445433,0.6164549627610504,0.6195391457665474,0.5828771450074456,0.6473510467342477
4.0,3601.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.4274133643793263,0.7475107573884345,0.6170069120642818,0.6264055397168152,0.6275108863540245,0.6134126211969764
4.0,3602.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.3396589133674106,0.7797736838856373,0.5781135432200774,0.6470168685596036,0.6432650014827862,0.6288063416384894
4.0,3603.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.449137989046397,0.782660127243302,0.6503913149516786,0.6223645651540674,0.6018756240533443,0.623153086882689
4.0,3604.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.415974023914973,0.7809387281822521,0.5879672182143624,0.6413344619220172,0.6058779431997243,0.6393988013345433
4.0,3605.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.284780391792909,0.7533659369572904,0.6264271897758651,0.5820893704515372,0.6372716417592404,0.6062832233179043
4.0,3606.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.379423087680295,0.7527113950447888,0.650521419802115,0.5929418214616764,0.5808411149562865,0.6020338554712451
4.0,3607.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.4538508049663377,0.7429600714992848,0.6415609725322021,0.6228249512610923,0.638342065486782,0.5946810952100134
4.0,3608.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.419521558609921,0.7397632877844423,0.6101614640295286,0.5732109604815591,0.6453300498148361,0.6071565992855713
4.0,3609.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.382741984961176,0.745751021145404,0.6300380300550587,0.6500859415272011,0.5615098764745327,0.5989129638552849
4.0,3610.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.435529294314915,0.7282591339620684,0.6104291997765919,0.6069476550712403,0.5883072001516784,0.6146009602801308
4.0,3611.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.4146154328910208,0.7901738027481005,0.63172037377463,0.6362782418509269,0.6141005951925578,0.6337168045254309
4.0,3612.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.4545176377393756,0.7717618508943944,0.5888098338947159,0.6076060909195312,0.6189684190303028,0.6387725750518514
4.0,3613.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.446118076963922,0.777589450455843,0.6478806643370203,0.6122728413612235,0.6199787027146294,0.5840416756079105
4.0,3614.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.4312784661796054,0.7531694155210303,0.5951463511166809,0.5639866160690918,0.612362425303972,0.6193445787507487
4.0,3615.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.37826118329208,0.7600488162850171,0.6276522862476911,0.6039771194619807,0.5640721716349191,0.6228442193890982
4.0,3616.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.4087133254285145,0.7263719229596559,0.6680552292728442,0.5397880789799827,0.6173236228038268,0.5871355514431801
4.0,3617.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.379464963980968,0.7509070973575689,0.6116554003378668,0.6240661386304218,0.6043272457854465,0.6353929168697634
4.0,3618.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.326201669248296,0.7706300208942253,0.6180763423290736,0.5823317778631142,0.5940811735580253,0.6447231863978455
4.0,3619.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.4273855329979956,0.7422686916236212,0.606418181935339,0.59552765238673,0.6099653430638747,0.6234347866120888
4.0,3620.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.381602925394838,0.7638279973266099,0.6400551716946352,0.6330904368794879,0.6160486222440068,0.6641608782078843
4.0,3621.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.417427157488248,0.7636918347393667,0.6405842306754939,0.5960676674207618,0.6607337447384096,0.6267993004834203
4.0,3622.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.405568625230464,0.7831840635950204,0.6193034382992636,0.6269773145738433,0.6315811135387417,0.6096457425431294
4.0,3623.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.4244411287051904,0.7419171947354307,0.6178485839800011,0.662622319809106,0.605496081141981,0.6159844370190348
4.0,3624.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.4723495366551305,0.7537528754515194,0.5999696626764693,0.6140359070588665,0.6396195838105321,0.643408089656019
4.0,3625.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.402551539332301,0.7804786884866799,0.5895410721997262,0.6109424975264709,0.6070629095267829,0.6078696499961393
4.0,3626.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.36939314930126,0.7432129780947445,0.5793982380547401,0.6203064991992235,0.6055465242564942,0.6103929775817372
4.0,3627.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.441307799125832,0.7411800336191184,0.5986059409757609,0.6083906634045158,0.6331370626669192,0.5822606781958855
4.0,3628.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.3668168829098333,0.7100690268515097,0.6444971067798784,0.5869977765719783,0.5639337602500629,0.6108939741409832
4.0,3629.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.3075632163278526,0.7334046469539068,0.6211221240764992,0.5894482978038471,0.6497796107290801,0.6115560924276371
4.0,3630.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.3554861923961568,0.751820712881916,0.6545982686888472,0.6083058596472631,0.6220062254337871,0.5505806981949531
4.0,3631.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.404505050320053,0.741980589345804,0.5937410722871248,0.6165243684631672,0.5834074193049702,0.6052219950555399
4.0,3632.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.4468999378422924,0.7454189069484034,0.6384675212498636,0.5932184033380256,0.597159603616426,0.595063877913962
4.0,3633.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.49776269596117,0.7547713520931485,0.6149580980845918,0.5892835666057858,0.625954209311841,0.6468366044727514
4.0,3634.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.4259753125535752,0.7961324208800925,0.6268927366667382,0.6261867940804623,0.5939135719430659,0.6383603485754386
4.0,3635.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.406531681134658,0.7964794256054397,0.6000731880127871,0.6255450117326625,0.6071519792189234,0.5816839141883315
4.0,3636.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.366857914115943,0.7464633404154087,0.5948374084247346,0.5876891723177129,0.6201556264050598,0.5735582717881127
4.0,3637.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.43058138750645,0.7291761417344731,0.5784319904694399,0.6041345675515566,0.5981681971474575,0.6420288223158982
4.0,3638.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.419075799624472,0.7736100668152319,0.6410873519035305,0.6014892856179659,0.6071783618159258,0.6698532647490509
4.0,3639.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.4220248340838615,0.7667170795693885,0.6316989419781903,0.6349642360138193,0.6258134245721008,0.5975169418742041
4.0,3640.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.4212013137573773,0.7425387785036669,0.6207174006247859,0.5851724243850902,0.6375044979049274,0.5767042321894899
4.0,3641.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.3386103028523757,0.749417691687834,0.6250407491746102,0.6459270934544754,0.6152351061745025,0.6172673302759796
4.0,3642.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.343844408101192,0.7347832955930456,0.606956217203496,0.6101392367660721,0.617152059261993,0.618865778207043
4.0,3643.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.445194275760718,0.7669523571294978,0.5929421103336273,0.6167502142752489,0.6287631566306666,0.6047951540054413
4.0,3644.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.416525706775271,0.7426560722493754,0.6370062136852443,0.6307186443740219,0.6099363072522065,0.6154123467873182
4.0,3645.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.438699636200382,0.7656108798356662,0.6042900800456177,0.6023841487873824,0.6254148504892538,0.6138302476841555
4.0,3646.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.4033556700607646,0.7084426583170581,0.596868666211629,0.6092201437834416,0.5856519800139318,0.5742644149533961
4.0,3647.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.3904427394234875,0.7495656975538824,0.5931197863854992,0.6436804314354103,0.6325212844524593,0.5814157436677319
4.0,3648.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.426715438733799,0.7366620424242549,0.5815760136701673,0.6161654511971056,0.6461007386350085,0.61646653371698
4.0,3649.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.386562349998784,0.7605102457270694,0.594056188386255,0.6222778385463926,0.5838368161458308,0.6028410548979102
4.0,3650.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.4206356044625683,0.7822147970135174,0.6503268813645752,0.6439612901430384,0.6171433280201429,0.5758388759110163
4.0,3651.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.403214999241407,0.7694805952604765,0.6304770945775376,0.646029326877358,0.6591130957839173,0.6370612604598624
4.0,3652.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.4172591890054447,0.7641153302191259,0.6479324624705332,0.6103420967338841,0.6281211403250377,0.6051313613542751
4.0,3653.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.432275838032885,0.7238845452650611,0.5964129419131351,0.5817398284529429,0.6015616035668837,0.581947273955019
4.0,3654.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.4565334117691435,0.7831417189176442,0.6239455567897918,0.637436797693905,0.6112497042562816,0.6123265339636886
4.0,3655.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.369262474731087,0.7777908454904903,0.576397347826191,0.622707571823764,0.6461825537208402,0.6230027253951175
4.0,3656.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.4501577956833165,0.7706429521999315,0.6268117577956772,0.6396692340604616,0.584963036635916,0.6427442954035226
4.0,3657.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.4365921110427466,0.7556495283816836,0.6393588499922515,0.6154715077665803,0.59605679392539,0.6126034777729186
4.0,3658.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.397206743274905,0.793793633175067,0.6108589079143858,0.6343959061400889,0.6004087894904386,0.6448832442190789
4.0,3659.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.3317985913351333,0.7805259853303484,0.6228221132742164,0.6251115174296558,0.5897383808204205,0.6108112858389525
4.0,3660.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.4161319127602736,0.7837399318856031,0.6371034080134668,0.6081890864637383,0.6626647463639268,0.653777402050483
4.0,3661.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.4726099423080443,0.7370325046412973,0.5926023624893326,0.5690275346357723,0.5453206094289164,0.6318831053613214
4.0,3662.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.3986147769053874,0.7538234017205452,0.6358828353781535,0.5919969539584696,0.6218835804657968,0.6478955724490612
4.0,3663.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.3477888514920204,0.7685415745654154,0.6362002037749058,0.6479989089761505,0.6565052217386624,0.5992799688593368
4.0,3664.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.450959974896235,0.7746946154338339,0.6276797687213036,0.6190100339050295,0.6135915794662128,0.6267440163643158
4.0,3665.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.4293960564595585,0.7248424978406445,0.594427515069736,0.6034402218092987,0.6678963970190684,0.6028588309895265
4.0,3666.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.3786998999166196,0.7706718220427602,0.6228824752164388,0.5973056270114879,0.6233161041372782,0.6208384200843541
4.0,3667.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.385881665548269,0.7457548582964247,0.6162937217057984,0.6252380637526191,0.6494767655806679,0.6310583247981474
4.0,3668.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.4823983692983056,0.7656727065349678,0.6141511465670983,0.6173786837434956,0.6395062753693274,0.64600740386146
4.0,3669.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.3103899464748676,0.7575361531108176,0.62075615722154,0.620616648449602,0.6088718146317986,0.6114125531177801
4.0,3670.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.335932445034897,0.7354667512690467,0.6505301310159889,0.6323350159661234,0.644365021819132,0.6374993027056435
4.0,3671.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.3394638873620055,0.8005728464601951,0.6402214104563986,0.6459448024485036,0.6209666715932172,0.6114682317498185
4.0,3672.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.3931091787316134,0.7421497330392125,0.6400516642378157,0.6306428664373093,0.5859308144510827,0.642665812728613
4.0,3673.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.372776337553577,0.7762467158793103,0.6414967335074756,0.6280506762389709,0.6101825414921833,0.6448989366655095
4.0,3674.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.403693979189892,0.747390093742025,0.6141747166303289,0.597789987292123,0.6026818327594676,0.6332933171069914
4.0,3675.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.434347540897678,0.6990036445476822,0.5966892363733477,0.5917486732515812,0.6332663574013412,0.5745049081580369
4.0,3676.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.5060625359481703,0.7384913073162517,0.6045293924767564,0.6294352573319998,0.6086026315437022,0.6527901989581996
4.0,3677.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.3359474924100994,0.755040126292949,0.5841751710350628,0.6067705847003902,0.6093742567124898,0.5996938152863415
4.0,3678.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.4569880754248663,0.7956823871093803,0.6130416682854034,0.626368686060741,0.6174575217210678,0.6278448983470096
4.0,3679.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.346124067902511,0.7651197973342225,0.5599580174548021,0.630286475001433,0.615250728911042,0.6331398776656256
4.0,3680.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.403188453827868,0.7193369930532207,0.5988849868371805,0.6120864054516104,0.6004723217189528,0.5980813066962638
4.0,3681.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.4107479654654864,0.7860036207773189,0.635573066791424,0.6569166551453911,0.6087094883350985,0.6223569718056091
4.0,3682.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.4192398012658396,0.7307815254667226,0.5767458350995547,0.6277839584333856,0.6418245566843936,0.6384915395846151
4.0,3683.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.402115453333211,0.788202224026081,0.6207223780435537,0.6286245117079806,0.5678483178811492,0.6149671014690682
4.0,3684.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.441316810860118,0.766426191110015,0.5728263083345577,0.6187901118828736,0.604894227338051,0.6336146527364127
4.0,3685.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.377896401213897,0.7377860912186335,0.655388982591169,0.6142180027301352,0.5705733962984746,0.6137817061528037
4.0,3686.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.3867618996194806,0.721100801389187,0.6139352497393368,0.6037372629893188,0.5572343894032277,0.5947400484882888
4.0,3687.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.3528082432591484,0.7581226500771898,0.6063843572048743,0.5734531427257529,0.6395395982197765,0.6100277011866221
4.0,3688.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.4113352638214365,0.7430677108210327,0.6311953331743393,0.6087306018285382,0.600577003957459,0.6204496809197855
4.0,3689.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.4164027488156994,0.7771373541446595,0.6503094753868008,0.6327439967815723,0.6046500374113684,0.5965396009692245
4.0,3690.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.419923308828149,0.7591403025828851,0.6372708760289427,0.6647747387708679,0.6030287137734018,0.6143719737210678
4.0,3691.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.4862245368520517,0.7723936230953187,0.6563907111140285,0.6334639473702518,0.6567484936304322,0.5698369553906144
4.0,3692.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.3397089153184236,0.7665657481998516,0.6205620669064326,0.6441058676261237,0.6180898703694435,0.5770530945331835
4.0,3693.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.433547937799141,0.8115055165460658,0.6568233691210154,0.6585138257942433,0.6432930984686679,0.6201569304228233
4.0,3694.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.4066164295376193,0.7582866044652964,0.5946205525019467,0.6252672015862081,0.583456286362009,0.6286290935210801
4.0,3695.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.3451211428802097,0.7452918746917825,0.5840960242717189,0.6372369384167482,0.6359234322754781,0.5917301022433588
4.0,3696.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.393847892138058,0.7465937849642907,0.592021130509787,0.6310292407937875,0.618796043418563,0.609561133676344
4.0,3697.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.394697776110722,0.7513540823878526,0.6035505459527768,0.588101259317171,0.6026950120560568,0.6644938538491469
4.0,3698.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.4540739109580056,0.7476998406857189,0.6389622137119131,0.6144124700456878,0.6114545151723774,0.6247848828954276
4.0,3699.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.3513484145234855,0.7528621738101678,0.6107881924635628,0.5927392425732161,0.6352051079551304,0.6339124318122028
4.0,3700.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.412050607235954,0.7500469638875155,0.6200802070066866,0.6091182583168328,0.6292953613166595,0.6319057334634267
4.0,3701.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.4255044217273753,0.7894929686128858,0.5894701323746593,0.6366882226116073,0.6187433949170867,0.5805844352384949
4.0,3702.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.383133471269825,0.7738074189816191,0.6342879801169867,0.6200431656363893,0.6103290424308931,0.6140386277556276
4.0,3703.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.4175019692945425,0.7909585884455066,0.6036483994118205,0.6083234835661817,0.6585888029109083,0.6284644551593037
4.0,3704.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.471227558028288,0.7449630516596375,0.5570471508650636,0.5886295287607506,0.6485317624658449,0.6318947821641695
4.0,3705.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.499683626807544,0.7406614125403216,0.6515506316490711,0.5993936039943756,0.5723526645319972,0.5797024253992851
4.0,3706.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.3361250271765677,0.7494709139647407,0.6197453649059597,0.6189918621182912,0.5915471781789119,0.6124922435041142
4.0,3707.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.3408329449201397,0.7440133817007144,0.6047717003408429,0.6142868626193646,0.6514152330015025,0.6130130168118606
4.0,3708.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.36052930949609,0.7306553917791732,0.5553343281580694,0.593550115312311,0.5679747853947491,0.591985873695082
4.0,3709.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.392164567507981,0.7634368445757853,0.643275788113235,0.6264404876210322,0.6359184249328625,0.6220440142413896
4.0,3710.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.3984600172003896,0.7385585565490673,0.6239983771180747,0.6019516533477638,0.6029103601545622,0.6061588752714075
4.0,3711.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.3546203167880644,0.7609944242926759,0.5925636500215739,0.6034265416307403,0.6152849599270719,0.6385673210905032
4.0,3712.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.3806782246085114,0.7393085212177122,0.6266243399421506,0.5955161806284296,0.6162323168917619,0.6377317250777925
4.0,3713.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.388603117844378,0.7542031778712042,0.6481402848240153,0.6191199226530416,0.6224127497476615,0.6433191400253153
4.0,3714.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.4142521013038545,0.7514372751246328,0.5854884560568583,0.6052078837059363,0.6013284273258462,0.6072020621968479
4.0,3715.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.4047566331599834,0.7514549719792599,0.6187993876827734,0.6072098808863856,0.6195552785998246,0.5555635229713975
4.0,3716.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.3757814671727617,0.7551016407579915,0.5913672182825119,0.5954042164752843,0.6426141288525353,0.6420740044493816
4.0,3717.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.422422438480011,0.7333480481999602,0.5830540522613868,0.6131371214133914,0.6202050564595455,0.6023308307912238
4.0,3718.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.3596905416625433,0.7381692667085922,0.5720825232543891,0.6438839897963287,0.5650854121382645,0.6162708219140474
4.0,3719.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.3701833614355445,0.7706452827193553,0.6460336644574171,0.65115985156975,0.6207035803385424,0.6348122951164703
4.0,3720.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.3199740329884833,0.7629535225930975,0.5970328906219174,0.6101001305429256,0.6153415637612378,0.621265642549401
