cliques,network_int,connections,conversations,prototypes,dimensions,adaptiveness,degrade,starting_distance_network,network_distance,clique_1_distance,clique_2_distance,clique_3_distance
3.0,3714.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.372024044185841,0.693986585638231,0.5832884601478368,0.6019553799765515,0.6085829816207002
3.0,3715.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.487069386946622,0.7080762154872351,0.6007710731861027,0.6136590220541996,0.5780211406327077
3.0,3716.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.393654129439574,0.7257698263023395,0.6141889463766874,0.6283831802352198,0.6472433408418705
3.0,3717.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.326324458642854,0.7320766206860847,0.6522044202875864,0.6329098229970629,0.5695720963484247
3.0,3718.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.427790785032315,0.7496609597700373,0.6319484883665952,0.599398980253242,0.6174235396095529
3.0,3719.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.381519735631526,0.7222985082768434,0.5906131155294293,0.5794143054266675,0.6161519643532134
3.0,3720.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.3335340659172905,0.7327595731461393,0.6235186718339095,0.6278871655660881,0.5966615433268799
3.0,3721.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4320033263515266,0.7255377133745329,0.6196453285165563,0.6094864435300332,0.5786815478714542
3.0,3722.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4166734482596444,0.7132164684885861,0.6061481715361744,0.6484262779348641,0.5876853906480272
3.0,3723.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.404552479249227,0.7440464895467698,0.6283983604050595,0.6043122532161969,0.6398252934498483
3.0,3724.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.373042118896016,0.73947844595723,0.5933079186920116,0.6260200230595504,0.6024297961473548
3.0,3725.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.440980328220425,0.7289478173376986,0.6050028842248433,0.6441279074480619,0.6053002037584206
3.0,3726.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4151696211174416,0.7139888583262105,0.5807325578621094,0.562942480716139,0.5839945527529145
3.0,3727.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.41584526847217,0.7173500704473411,0.6155244100829798,0.6107261140340974,0.6167363168027249
3.0,3728.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.436895839333047,0.7327014231869604,0.607642924309222,0.5797756302682215,0.6066099040912302
3.0,3729.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.400092517021224,0.7475846625729661,0.6365179735854564,0.6121112588638405,0.6263423518559433
3.0,3730.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4619950556055383,0.7036826427962777,0.6057664368577073,0.5880701584222361,0.625565776498599
3.0,3731.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.392550961271211,0.7592088611033416,0.6114524659046374,0.6265341492370595,0.6174176883175654
3.0,3732.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.3688458841483624,0.6936948564175458,0.5799027911828087,0.6110409629830127,0.6335908597715616
3.0,3733.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.387398445304104,0.6945677105933266,0.6022631051579236,0.6042368045729416,0.5785604246568352
3.0,3734.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.3790271672478065,0.7501238811551109,0.6134919067430974,0.6047716642110171,0.6096301616358287
3.0,3735.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.463528262990402,0.7121265010891805,0.6002013630862891,0.5782998277558038,0.6080920462186533
3.0,3736.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4397125332722878,0.7257098524628015,0.5993016440329323,0.5840154091855465,0.6270315485522027
3.0,3737.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4059869572720074,0.7309560119425752,0.5965069083072699,0.6201579125606308,0.5849147288538727
3.0,3738.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.354656632407881,0.7271771294157743,0.6545978706931239,0.5736949595911914,0.6076442899074553
3.0,3739.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4165105499032045,0.7430997062585099,0.6323200492648869,0.6012286857618999,0.5888148928718097
3.0,3740.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4638939891609914,0.7113107163824288,0.6293536917198013,0.5834728077727576,0.6271676782108232
3.0,3741.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.3627557136723136,0.7270355875854302,0.6202975757561916,0.5869744623219536,0.6046827778928664
3.0,3742.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.3938889197762108,0.7481216351575356,0.6340238279631532,0.6289170554231447,0.6039377928890601
3.0,3743.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.464609957609039,0.7300274420695054,0.5861796541632206,0.6555668019944016,0.598621368875269
3.0,3744.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4022220297740486,0.7190320642755956,0.6374255161876098,0.5653149062442423,0.6200090145878833
3.0,3745.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4755244080729315,0.7403635000142381,0.6149928884521666,0.5891322066721708,0.5974284282113783
3.0,3746.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4055535444471015,0.780822537271662,0.630680670705889,0.6198524870101716,0.5962118937303914
3.0,3747.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.367180835192524,0.750680244481907,0.6074915385134597,0.6119494460728541,0.6182014865557771
3.0,3748.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.412518374185118,0.7011592903348016,0.6155581251596122,0.5886277280486353,0.5761246981231473
3.0,3749.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4057861796088247,0.7270910375691237,0.6003836954612284,0.585340130187852,0.6320262122088923
3.0,3750.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4178034888425417,0.7404535879009061,0.6059572284651603,0.5976673418251359,0.6021133548189121
3.0,3751.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.427272014545886,0.7154871529582018,0.6037385262356801,0.6195630584708092,0.6585560880842263
3.0,3752.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4011591806762707,0.7286853254988603,0.5965531508136565,0.6278097651708894,0.6158694851917433
3.0,3753.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4534097305696765,0.678571404042569,0.6026315752559135,0.605508780100213,0.6035465741787227
3.0,3754.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.460165677244612,0.7180746052213731,0.6180558270115785,0.5842295128685328,0.6194148807633315
3.0,3755.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4371995373648483,0.725847428920988,0.5968758477303175,0.6104854925040737,0.6185195187713306
3.0,3756.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4214698455014814,0.735643226021851,0.5999210063848459,0.6209765725052131,0.6145301432919362
3.0,3757.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.3908205228683572,0.7425533510261196,0.5987422765112714,0.610945658104735,0.6538355912799565
3.0,3758.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.3493719105224153,0.7124570227661842,0.6088832369811524,0.5873141054607486,0.6158155830483721
3.0,3759.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.429698521258512,0.726225444150751,0.5822696504987119,0.622330124071645,0.5881782324658937
3.0,3760.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4194822965209886,0.7222525429544545,0.5802902926237579,0.6308209273437627,0.604615244601839
3.0,3761.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4048032584638444,0.7480051094771244,0.5991420641876479,0.6202493969261015,0.5827246567495428
3.0,3762.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.3856458262751783,0.7727602749334345,0.6187756116781872,0.5697671138696194,0.6329230534414073
3.0,3763.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.426930037531985,0.7276377855176245,0.6034997826008681,0.6020404450269327,0.6333516963498702
3.0,3764.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.391297031953712,0.7005583008011171,0.5561391458633037,0.5999418206967718,0.6009827263987495
3.0,3765.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.3291976457372137,0.7325681546446374,0.5822962322522364,0.6028458926634599,0.6005184959032267
3.0,3766.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.3980177873812702,0.7268282885729118,0.6103257975773905,0.6149779958976666,0.584510040558094
3.0,3767.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4018356276880617,0.703247821718107,0.6042662828653074,0.6164231384982165,0.6304327563076039
3.0,3768.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.3498563187300747,0.7288948953308834,0.6252619287058654,0.624088870958312,0.619031278459968
3.0,3769.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4280788921278997,0.7527478899612249,0.6096018494728735,0.5978564142980556,0.6206834968819394
3.0,3770.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.3938131868296706,0.7431846462069164,0.6300422512903384,0.5796384894404143,0.6215203981467934
3.0,3771.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4237857373302685,0.7322721079326157,0.6093818410404468,0.6345276303148514,0.6102787645357626
3.0,3772.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.445035729410281,0.6980670799890125,0.5993019416793651,0.593408677928349,0.6021556769804188
3.0,3773.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.448372199396719,0.7364092106200434,0.5975976056479263,0.6222715041209737,0.6131428075226929
3.0,3774.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.420971110905754,0.7471850207600089,0.6107697570730747,0.5970918157059343,0.6158745194556113
3.0,3775.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.381632978382229,0.7325244099681802,0.6141299765843548,0.6275446823653407,0.6310892620556513
3.0,3776.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.3984852028310506,0.6812937322509457,0.5932256083607813,0.5986322384662077,0.6224989246009839
3.0,3777.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.410904640954503,0.7228451387816249,0.5888509682232045,0.6113802000582573,0.58732233264758
3.0,3778.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.3680178925449282,0.7339676996002478,0.6278851640275217,0.6039675125170615,0.5940716680690541
3.0,3779.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.32827483492956,0.751058096985759,0.6266384851450777,0.5567436900130839,0.6166253237638187
3.0,3780.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4307915290843414,0.7379601484388236,0.6081526477585532,0.6166332828670094,0.5888838476946667
3.0,3781.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.3740544514053283,0.7337980168057363,0.6093529420493511,0.6180744776113379,0.615012002881235
3.0,3782.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.471075289430409,0.723483393796672,0.6359894271297292,0.6252323337270435,0.6000090177338276
3.0,3783.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.335279639272696,0.7022463085915328,0.6373667802518301,0.6104273086212205,0.5679466053537939
3.0,3784.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.368796485004628,0.7089194967140722,0.6054122213912253,0.6088078463983012,0.6107405678989754
3.0,3785.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.435725004090184,0.7259785682363427,0.6381341328574749,0.5925350391523969,0.5926917118169988
3.0,3786.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.386596188044414,0.729290126458415,0.6273831796930727,0.620628933934606,0.5888719609447463
3.0,3787.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4144183625412587,0.7216943441235831,0.6211846133598307,0.5855448939849461,0.5987817024283862
3.0,3788.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4700277561841295,0.7408671866801195,0.628026773477033,0.611874768577823,0.6182857513326249
3.0,3789.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4415859196253535,0.7044337423691877,0.5920436253884926,0.5740270732932239,0.5941943747810682
3.0,3790.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.333645185549786,0.7156094809206008,0.6219663775652141,0.622358292150506,0.5811489008544382
3.0,3791.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.3742569622924323,0.7301675896576738,0.5960839167335886,0.6366065309013175,0.5929835571977148
3.0,3792.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.3935899438765986,0.7448267625216101,0.643207549436663,0.6226306388061941,0.5958076160226897
3.0,3793.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.381557123630978,0.7474409669601589,0.593137711694338,0.6128574500217064,0.6354726492983425
3.0,3794.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4489257821726818,0.7921951687210069,0.642911674455728,0.642247691240338,0.6097056778706824
3.0,3795.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.323422607809232,0.7707887498963769,0.6262690597243205,0.6243574049107702,0.6262371000361318
3.0,3796.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.36738340013368,0.7505254070803953,0.6306766420084343,0.6346042801721473,0.5832943234794916
3.0,3797.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4140993123072847,0.7411308713357587,0.6295360957925373,0.6242307746343281,0.618405191809755
3.0,3798.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.3763303801000033,0.7283729986766797,0.5971934553321487,0.6272929602334845,0.6343571124379287
3.0,3799.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4194784075686417,0.7098812216412864,0.5779623688942228,0.5943874701863233,0.5802692745262032
3.0,3800.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4482523853506972,0.7454681397934894,0.6240486455864163,0.6049740219042085,0.6036231474058459
3.0,3801.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.408886338869517,0.7459834811700892,0.6100057576740942,0.6223098859430263,0.6104470342133244
3.0,3802.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.398936448040117,0.698631368512596,0.6005045521367028,0.6099183085576375,0.595176304888307
3.0,3803.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4366097084294096,0.7352579070277931,0.618854673162338,0.6165310832829746,0.6252513328370323
3.0,3804.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4025908060288517,0.7027003052296591,0.6184793431520391,0.594068406090084,0.6224017265113487
3.0,3805.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.3774993148751737,0.7257544154108776,0.6326045790392854,0.6041212995574844,0.6284706916664463
3.0,3806.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.3884536178342044,0.720409501264592,0.6196807519661359,0.6152460195545856,0.6093575881707636
3.0,3807.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.3833459324314212,0.7558197602484324,0.6089632110589526,0.6054339021645968,0.6069861601820203
3.0,3808.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.3945297350574744,0.712574706810945,0.6030506322890068,0.6186981675692652,0.6189705060629279
3.0,3809.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4380180615046494,0.7792143817070913,0.64058655584964,0.6507419070816475,0.6462461814835387
3.0,3810.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.427371328821382,0.7486706324712162,0.6493585236943364,0.627837381143823,0.6035880455585655
3.0,3811.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.3877974020825743,0.711342388827995,0.6120593650895808,0.613674960137942,0.6261024236770076
3.0,3812.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4586601524390046,0.7110347179694254,0.6206476019127795,0.5959027932894247,0.587730288626458
3.0,3813.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.387103006547075,0.7861703558005206,0.6241976248657035,0.6132974884800272,0.6062574133190873
3.0,3814.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.43761980802925,0.7356229438438683,0.6092406783789952,0.6095593273670834,0.6411591372205654
3.0,3815.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.458318303403713,0.7452325278609353,0.642870483036835,0.6042041831769243,0.6396355824425015
3.0,3816.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4668111551300114,0.7273498212161542,0.6105281704853265,0.6045880565714093,0.6023474597627433
3.0,3817.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.3765379080163034,0.7363897592747982,0.608379030414589,0.6230011419908151,0.5861130456420669
3.0,3818.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.419990678763966,0.7286650487144016,0.6014071694868522,0.6408198556704787,0.6038389834591056
3.0,3819.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.3861905135067984,0.7679756372475971,0.5998419229947292,0.5889725114907547,0.6203825059201556
3.0,3820.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.384876580042105,0.7108578960440691,0.5914089059049747,0.6193254566487422,0.5889068215837449
3.0,3821.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.401867232497028,0.7117611084541658,0.6019496953130838,0.6002271200657796,0.6326821269008439
3.0,3822.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.3989568498312765,0.7019194106902084,0.5815212829369216,0.5967966313813735,0.6113576828664791
3.0,3823.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.453090548304569,0.7304176976924603,0.6057343543297785,0.6092340305512892,0.5797595559651133
3.0,3824.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.3189118535507998,0.7622568733845736,0.6252444903972219,0.5909864855661342,0.6196918820173717
3.0,3825.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4202475927078746,0.7451146407684885,0.5792933714431883,0.5998619391377534,0.6144785969478652
3.0,3826.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4255107669511373,0.7456281882762932,0.6009268436295561,0.6064326032738369,0.629452724372358
3.0,3827.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.3713396780763207,0.7552692921829535,0.6303372759626661,0.6512043154992099,0.6162870193750837
3.0,3828.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4610736374842386,0.7064053890179502,0.5518478084868635,0.6300425725631912,0.6051448060497621
3.0,3829.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4448272694395996,0.7850105591041376,0.610941642979701,0.6206354873005712,0.6442201978046628
3.0,3830.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4641103595699296,0.6961952179096242,0.6374653851927172,0.614187883918606,0.5880858485207974
3.0,3831.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.430734018287824,0.7442650069633578,0.5987039844523963,0.6009689652537932,0.6167907746417672
3.0,3832.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.400870592052612,0.7064108684404268,0.6069170896396029,0.6099123123932084,0.5962969350945355
3.0,3833.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.380253072730848,0.7438099155615849,0.599982847996734,0.625913904645391,0.622094509435547
3.0,3834.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.351539361894779,0.7365506385319294,0.6335666662209525,0.6073725345326976,0.615576786356394
3.0,3835.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.386509436289672,0.7659397658533008,0.5962231586510663,0.6227819664557455,0.625694607789498
3.0,3836.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4241921270994227,0.7032247031044768,0.6040102681282431,0.6094795055481083,0.6315887058860085
3.0,3837.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4357513615980775,0.7952664719401532,0.5961037341388475,0.624785118084412,0.6053025803310008
3.0,3838.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.410536363099621,0.7386832075217039,0.6167020734693052,0.5862031038074733,0.6061103221709457
3.0,3839.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.3627814719429385,0.7043721503454277,0.625151389868441,0.6113415501242502,0.6040932575003684
3.0,3840.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.44182609849816,0.7375338115110474,0.6291166191269405,0.5873704352957556,0.647078002220802
3.0,3841.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.431735117078991,0.7514791562374616,0.6300251710224704,0.6291811473117549,0.6338215671316024
3.0,3842.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.3773786624391278,0.7415209600051191,0.619799226388965,0.6092693149214252,0.6138612752288003
3.0,3843.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.3875757468063536,0.7424610495288274,0.5724584694784994,0.644175461769306,0.6233085722489774
3.0,3844.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.390566142748836,0.7402203044058989,0.6104537992587267,0.5852403252710305,0.6160384676573825
3.0,3845.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4157310545079898,0.6857968713965047,0.5808884752374832,0.6053121320917629,0.612812864216198
3.0,3846.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.3612303846787035,0.745775432823658,0.6646759227185525,0.6118425668293483,0.6016629079600697
3.0,3847.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.440956388227153,0.7123744798276541,0.6223357695912413,0.6333696676675525,0.620273289593263
3.0,3848.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.3946193062582024,0.6875743583267819,0.5951367868414431,0.6080219399903937,0.6208428373793276
3.0,3849.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.3851670794137276,0.7362162141607649,0.6142508931794187,0.6275258616776489,0.6178223972213829
3.0,3850.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.2805268471508455,0.7056075291287179,0.6153266493252263,0.6437648139116133,0.6115771576445855
3.0,3851.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4150753356469026,0.7478361026719084,0.6163531310343513,0.63446083332511,0.6238199763918495
3.0,3852.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4366071168683154,0.7059495696724101,0.6335654155910323,0.6037464752350391,0.6076204292914713
3.0,3853.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4008193623394876,0.7048640232101686,0.5929303211061068,0.581349987400408,0.6309029300905216
3.0,3854.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4011433823028345,0.7546976437777223,0.6408687824351119,0.6156505231211079,0.6118997698454989
3.0,3855.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4049982808764105,0.7392827176049304,0.6108922935127147,0.6372703060373087,0.5930205902513539
3.0,3856.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.394649636724315,0.6965705021831008,0.6119265912780072,0.6248646308260115,0.6263312634805674
3.0,3857.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4024166210213087,0.693959935208239,0.6110794267282618,0.6005646549536392,0.6209587029783846
3.0,3858.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4135352336340903,0.7703088769123757,0.604458018810133,0.634247356888186,0.6039184546473965
3.0,3859.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4594778714322283,0.7680349544457008,0.6279436627574478,0.6229058663853727,0.6289679524227029
3.0,3860.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.452162983363902,0.7663195118290315,0.591538534358591,0.6262987695904896,0.5957394668839096
3.0,3861.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.381800820391418,0.7307155023485331,0.6159938373004287,0.6149595871902517,0.5961431729764408
3.0,3862.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.430935630447024,0.7689957964332721,0.6088660234533442,0.5792685019662044,0.6289599255112959
3.0,3863.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4098800942932743,0.7706467109466345,0.6276690297186394,0.6156381935552483,0.6064528880396853
3.0,3864.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.410222241782126,0.7539002522411096,0.6049450094661978,0.6040550632487826,0.6304215247544281
3.0,3865.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.3431214085435275,0.7240201812467468,0.6313621968450525,0.5741574149418919,0.6197354136015379
3.0,3866.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.5034088356241937,0.6995489620707643,0.5789058135055412,0.6003584633497345,0.5980992309943719
3.0,3867.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.41398885537793,0.7470218767990765,0.6085127629546291,0.5773814255413429,0.6405336157128069
3.0,3868.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4237085928751783,0.7385910296289949,0.6113792145155833,0.6242853674815396,0.5865880423282659
3.0,3869.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.3476796624384897,0.7317295885754834,0.6133339960643065,0.6157221232716632,0.6266644545503697
3.0,3870.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4218982291840967,0.722103782896062,0.6107485784753218,0.5846112138371654,0.6070256361566183
3.0,3871.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.456443337526454,0.720524137121102,0.6257866372550265,0.5851304340637845,0.6049299379465244
3.0,3872.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.372832501649074,0.719627083259677,0.6043958066733094,0.613684114155168,0.5979857398363851
3.0,3873.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.3979062284648935,0.7773075307330073,0.6102211636760732,0.6095260840142915,0.6096916357196278
3.0,3874.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.443953999832734,0.7215783238393539,0.6396520307023473,0.5937023246588241,0.5883343498020019
3.0,3875.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.3706669959793856,0.7105263921312208,0.6184171509150519,0.5820067668259447,0.583865083586714
3.0,3876.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4026082455040343,0.7202395741699392,0.6203396387997365,0.6194902731547308,0.6072321728239147
3.0,3877.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4163950679798356,0.7199521960025836,0.6262856226419375,0.61731014869776,0.6268529024473455
3.0,3878.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.406325491839859,0.7417337349713776,0.6119407835500198,0.6255099024015921,0.6040479464133479
3.0,3879.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4226386089968597,0.6831806759633811,0.6050413478852983,0.5715965277445273,0.5728179879020515
3.0,3880.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.393175498144559,0.732611352975394,0.6226209682692548,0.6158262213820717,0.6204026669129752
3.0,3881.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.3594849846169605,0.7358477581226387,0.5902867515564517,0.6320276226494881,0.6351150676119158
3.0,3882.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.445122331570054,0.772335771259752,0.6195657443400951,0.6331883814191094,0.6235509548253402
3.0,3883.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.409378264021722,0.7621420502360579,0.6482572159824469,0.6081068401271498,0.6283135111658401
3.0,3884.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.398712124597956,0.7439926828315722,0.6029461649062042,0.6249433912595197,0.6187669098252412
3.0,3885.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4310377007513684,0.7096379532929847,0.6150996050527697,0.6318407422550739,0.5829969972176949
3.0,3886.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4227254860774114,0.6988777768708568,0.6168223033944348,0.6151614835316684,0.5725435396357657
3.0,3887.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.3398583491055565,0.7204149168130048,0.5995306097080676,0.6281278500922189,0.6161266187777679
3.0,3888.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.485242522572767,0.7754064484887718,0.6012548984346627,0.5934930743002199,0.6073654603360417
3.0,3889.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.3855790345457875,0.7678061811508085,0.596434100348613,0.6264026247068001,0.610039153099244
3.0,3890.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.3259031884281574,0.7258135772226861,0.5938434255668298,0.6326771602330747,0.6000348989056242
3.0,3891.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.404069405365577,0.7202620123985243,0.5793692061203642,0.6124624155294407,0.6448399763873301
